index,text,audio_path
3622,praha radar austrian nine two charlie victor,audio_files/audio_3622.wav
3623,descend flight level one three zero csa nine two three,audio_files/audio_3623.wav
3624,nor shuttle one five one five line up runway three one,audio_files/audio_3624.wav
3625,hotel yankee xray make one orbit to the left report completed,audio_files/audio_3625.wav
3626,call you ready for sta,audio_files/audio_3626.wav
3627,clear to land runway three one sky travel one,audio_files/audio_3627.wav
3628,praha good afternoon lufthansa seven one five heavy at level three four zero,audio_files/audio_3628.wav
3629,descending flight level two nine zero and praha one three five one three five,audio_files/audio_3629.wav
3630,lining up runway three one and wai,audio_files/audio_3630.wav
3631,information,audio_files/audio_3631.wav
3632,ntinue approach,audio_files/audio_3632.wav
3633,wizz air four romeo papa right turn heading zero six right heading zero six zero wizz air,audio_files/audio_3633.wav
3634,praha good evening lufthansa two victor charlie descending level one seven zero we have information lima,audio_files/audio_3634.wav
3635,radar emirates nine nine eight seven flight level three four zero,audio_files/audio_3635.wav
3636,hotel golf papa number two number one is the company on now left hand base and still two helicopters low altitude over the city,audio_files/audio_3636.wav
3637,hotel echo xray final two five for touch and go,audio_files/audio_3637.wav
3638,praha wizz air four mike romeo climb level three four zero on course,audio_files/audio_3638.wav
3639,speed bird eight two zero descend four thousand feet qnh one zero two one,audio_files/audio_3639.wav
3640,one three three eight six zero pakistan seven zero nine bye bye,audio_files/audio_3640.wav
3641,good morning,audio_files/audio_3641.wav
3642,four five seven confirm lufthansa seven one eight,audio_files/audio_3642.wav
3643,speed bird eight six one is ready,audio_files/audio_3643.wav
3644,austrian seven zero eight,audio_files/audio_3644.wav
3645,one two seven one two five ryan air,audio_files/audio_3645.wav
3646,may we expect any delay,audio_files/audio_3646.wav
3647,one one nine decimal zero c,audio_files/audio_3647.wav
3648,a good mor,audio_files/audio_3648.wav
3649,eight one any,audio_files/audio_3649.wav
3650,csa two nine six direct deget,audio_files/audio_3650.wav
3651,csa four zero seven ruzyne tower runway three one cleared for land wind calm,audio_files/audio_3651.wav
3652,malaysian two one contact warsaw one two zero decimal nine five zero good bye,audio_files/audio_3652.wav
3653,proceed direct kemad,audio_files/audio_3653.wav
3654,oscar kilo,audio_files/audio_3654.wav
3655,praha radar csa two delta lima,audio_files/audio_3655.wav
3656,emirates four request three nine zero,audio_files/audio_3656.wav
3657,german wings seven papa turn left heading zero one zero,audio_files/audio_3657.wav
3658,one two zero two seven five csa five six zero,audio_files/audio_3658.wav
3659,sa five delta romeo left lima one two one nine,audio_files/audio_3659.wav
3660,csa five one seven descend flight level nine zero continue down nine zero csa five one seven,audio_files/audio_3660.wav
3661,push back approved,audio_files/audio_3661.wav
3662,one one eight decimal one six five zero,audio_files/audio_3662.wav
3663,austrian three one eight romeo descend to flight level two nine zero,audio_files/audio_3663.wav
3664,hansa three romeo kilo left off one two one nine good bye,audio_files/audio_3664.wav
3665,bye bye,audio_files/audio_3665.wav
3666,b air one four one climb flight level one six zero appreciate higher rate of climb up to flight level one zero zero,audio_files/audio_3666.wav
3667,lufthansa eight echo november turn left heading three five zero cleared for ils approach runway three one,audio_files/audio_3667.wav
3668,at least in one minute,audio_files/audio_3668.wav
3669,nor shuttle one five zero two descend four thousand and heading one seven zero,audio_files/audio_3669.wav
3670,csa five four four ruzyne tower hold short of runway one three hold short of runway one three csa five four four,audio_files/audio_3670.wav
3671,cleared to brussels baltu two bravo departure squawk one four zero two,audio_files/audio_3671.wav
3672,climbing flight level three four zero csa eight zero two,audio_files/audio_3672.wav
3673,proceed direct to mikoc,audio_files/audio_3673.wav
3674,tower viet nam seven seven three good morning,audio_files/audio_3674.wav
3675,lufthansa three uniform alfa leaving level three four zero descending flight level three hundred level at rapet,audio_files/audio_3675.wav
3676,csa eight zero two line up runway three one line up runway three one csa eight zero two,audio_files/audio_3676.wav
3677,flight level one zero zero information november,audio_files/audio_3677.wav
3678,speed bird eight five five contact radar one two zero decimal two seven five good day one two zero two seven five speed bird eight five five than,audio_files/audio_3678.wav
3679,easy six seven kilo papa ruzyne tower good afternoon runway one three clear to land wind zero two zero degrees five knots,audio_files/audio_3679.wav
3680,praha czech holidays se,audio_files/audio_3680.wav
3681,sky travel six eight two runway one three cleared for takeoff wind,audio_files/audio_3681.wav
3682,csa nine three delta fully established ils three one csa nine three delta runway three one cleared to land wind one one zero degrees six knots,audio_files/audio_3682.wav
3683,csa seven seven three descend to flight level nine zero,audio_files/audio_3683.wav
3684,one sixty four miles austrian seven zero three,audio_files/audio_3684.wav
3685,vietnam five three four contact warsaw one two zero decimal nine five zero,audio_files/audio_3685.wav
3686,altitude,audio_files/audio_3686.wav
3687,g one one nine zero csa,audio_files/audio_3687.wav
3688,csa eight zero four contact praha radar one two seven decimal eight two five,audio_files/audio_3688.wav
3689,air france one nine eight two contact ruzyne tower one one eight decimal one good bye,audio_files/audio_3689.wav
3690,praha radar aero flot two nine three good morning tusin flight level three two zero,audio_files/audio_3690.wav
3691,praha radar jobair zero,audio_files/audio_3691.wav
3692,seven zero three descending flight level one zero to kenok information papa,audio_files/audio_3692.wav
3693,heli india echo land on discretion swiss helicopter wind zero seven zero degrees six knots,audio_files/audio_3693.wav
3694,seven one,audio_files/audio_3694.wav
3695,csa nine two delta report ready for departure wilco csa nine two delta,audio_files/audio_3695.wav
3696,four zero victor climb to flight level nine zero climb flight level nine zero beline four zero victor,audio_files/audio_3696.wav
3697,sky travel one one zero two startup is approved clear to heraklion runway three one vozice one bravo squawk one four zero two,audio_files/audio_3697.wav
3698,praha radar good afternoon easy,audio_files/audio_3698.wav
3699,wien one three four four four zero ryan air five three five seven bye thank you,audio_files/audio_3699.wav
3700,one two one nine csa three foxt,audio_files/audio_3700.wav
3701,proceed venox no speed r,audio_files/audio_3701.wav
3702,one two one decimal nine speed bird eight six zer,audio_files/audio_3702.wav
3703,proceed to kolad,audio_files/audio_3703.wav
3704,trol cimber zero four two nine flight level three eight zero,audio_files/audio_3704.wav
3705,one two three,audio_files/audio_3705.wav
3706,climb level three one zero nor,audio_files/audio_3706.wav
3707,csa three five delta radar contact descend flight level one zero zero and maintain high speed,audio_files/audio_3707.wav
3708,three,audio_files/audio_3708.wav
3709,aero flot two five five praha radar contact proceed to oscar kilo golf,audio_files/audio_3709.wav
3710,climb flight level three four zero csa four two zero,audio_files/audio_3710.wav
3711,hello tower it s november two six nine six sierra short,audio_files/audio_3711.wav
3712,praha radar gulf air zero zero six flight level three nine zero gulf air zero zero six praha hello radar contact,audio_files/audio_3712.wav
3713,american one five nine climb to flight level three six zero three six zero american one five nine,audio_files/audio_3713.wav
3714,startup approved ryan air one bravo alfa,audio_files/audio_3714.wav
3715,hotel oscar qnh one zero three taxi three two intersection foxtrot,audio_files/audio_3715.wav
3716,three three four one zero wizz air four november mike good day,audio_files/audio_3716.wav
3717,right turn direct venox swede,audio_files/audio_3717.wav
3718,speed one forty or less,audio_files/audio_3718.wav
3719,hello bline eight hotel sierra ruzyne tower roger approved,audio_files/audio_3719.wav
3720,air berlin three eight two victor praha radar contact with given rate descend flight level two nine zero,audio_files/audio_3720.wav
3721,one three two eight nine zero lufthansa eight lima juliett,audio_files/audio_3721.wav
3722,runway three one cleared to land jobair zero,audio_files/audio_3722.wav
3723,good afternoon victor papa bravo delta xray praha radar contact,audio_files/audio_3723.wav
3724,squawk one four seven four,audio_files/audio_3724.wav
3725,off csa nine six zero,audio_files/audio_3725.wav
3726,praha singapoore two six good morning on the descend to flight level three five zero,audio_files/audio_3726.wav
3727,checked,audio_files/audio_3727.wav
3728,climbing level three three zero aero flot one two two,audio_files/audio_3728.wav
3729,trian three one two romeo,audio_files/audio_3729.wav
3730,one nine sky travel one zero one one,audio_files/audio_3730.wav
3731,four thousand feet one zero two three and we are cleared for the approach runway three one austrian seven zero three,audio_files/audio_3731.wav
3732,zero knots fine air eight five zero zero,audio_files/audio_3732.wav
3733,cleared for takeoff runway three one delta two eleven bye,audio_files/audio_3733.wav
3734,zero zero,audio_files/audio_3734.wav
3735,runway one six right cleared to land pass seven six seven,audio_files/audio_3735.wav
3736,descend flight level,audio_files/audio_3736.wav
3737,hello,audio_files/audio_3737.wav
