index,text,audio_path,word_count,potential_question,potential_statement
3467,wizz air five two three at your discretion descend flight level two nine zero level by tomti,audio_files/audio_3467.wav,17,False,True
3468,csa one eight four contact praha one three three four one zero,audio_files/audio_3468.wav,12,False,True
3469,praha radar csa,audio_files/audio_3469.wav,3,False,True
3470,lufthansa seven five two request flight level three five zero,audio_files/audio_3470.wav,10,True,False
3471,ing three two zero rate one thou,audio_files/audio_3471.wav,7,False,True
3472,radar northshuttel one five zero two cleared one seven zero inbound golop,audio_files/audio_3472.wav,12,False,True
3473,good morning lufthansa cargo eight four five two,audio_files/audio_3473.wav,8,False,True
3474,qatari three zero six four hello praha radar contact climb flight level three three zero,audio_files/audio_3474.wav,15,False,True
3475,to padka,audio_files/audio_3475.wav,2,False,True
3476,varik qatari six zero five five,audio_files/audio_3476.wav,6,False,True
3477,csa five delta romeo,audio_files/audio_3477.wav,4,False,True
3478,csa seven three zero praha radar radar contact climb flight level one zero zero climbing flight level one zero zero csa seven three zero,audio_files/audio_3478.wav,24,False,True
3479,easy five three kilo romeo contact ruzyne ground one two one decimal nine good bye,audio_files/audio_3479.wav,15,False,True
3480,stefanik tower oscar mike echo lima echo altitude six thousand feet and descending to two thousand feet,audio_files/audio_3480.wav,17,False,True
3481,alfa romeo tango one seven papa proceed direct to kenok then intercept localizer runway three one,audio_files/audio_3481.wav,16,False,True
3482,six seven left heading two seven zero,audio_files/audio_3482.wav,7,False,True
3483,further climb fot lot three for lot five two two,audio_files/audio_3483.wav,10,False,True
3484,seven zero nine,audio_files/audio_3484.wav,3,False,True
3485,one two zero decimal two seven five csa two delta zulu,audio_files/audio_3485.wav,11,False,True
3486,turn left heading one nine zero csa nine three delta,audio_files/audio_3486.wav,10,False,True
3488,condor five two three descend flight level two eight zero level by hotel delta oscar,audio_files/audio_3488.wav,15,False,True
3489,minimum clean radar one one nine zero csa five four,audio_files/audio_3489.wav,10,False,True
3490,csa seven three two two contact praha radar one one eight decimal three seven five,audio_files/audio_3490.wav,15,False,True
3491,lot five two five to the right heading two seven zero vectoring for sequence,audio_files/audio_3491.wav,14,False,True
3492,left turn direct to rapet csa two delta zulu,audio_files/audio_3492.wav,9,False,True
3493,tower hello austrian seven zero seven papa ils three one eight miles out,audio_files/audio_3493.wav,13,False,True
3494,bratislava radar one three four decimal four seven five csa nine seven eight,audio_files/audio_3494.wav,13,False,True
3495,five four five,audio_files/audio_3495.wav,3,False,True
3496,easy four nine six papa ready,audio_files/audio_3496.wav,6,False,True
3497,four minute delay,audio_files/audio_3497.wav,3,False,True
3498,two zero decimal nine good bye,audio_files/audio_3498.wav,6,False,True
3499,lot three mike papa contact praha one three three three nine zero,audio_files/audio_3499.wav,12,False,True
3500,climbing three four zero requesting four hundred air berlin three four six one three roger,audio_files/audio_3500.wav,15,True,False
3501,praha control emirates four flight level three seven zero direct pep,audio_files/audio_3501.wav,11,False,True
3502,csa eight mike three descend flight level one zero zero descending flight level one zero zero csa eight mike three,audio_files/audio_3502.wav,20,False,True
3504,and clear of traffic seven three seven csa push back approved sky travel six eight two,audio_files/audio_3504.wav,16,False,True
3505,virgin three hundred praha hello radar contact,audio_files/audio_3505.wav,7,False,True
3506,one three four decimal four that s right,audio_files/audio_3506.wav,8,False,True
3507,zero is final runway,audio_files/audio_3507.wav,4,False,True
3508,descend one zero zero lima lot five two papa,audio_files/audio_3508.wav,9,False,True
3509,hotel bravo tango echo echo leaving ctr,audio_files/audio_3509.wav,7,False,True
3510,we re trying to reestablish the ils o,audio_files/audio_3510.wav,8,False,True
3511,air berlin nine two six mike praha hello radar contact descend flight level two nine zero,audio_files/audio_3511.wav,16,False,True
3512,climbing three one alfa present heading climbing flight level three,audio_files/audio_3512.wav,10,False,True
3513,berlin triple seven lima three zero two climbing three one zero inbound hermsdorf berlin triple seven lima hello radar contact,audio_files/audio_3513.wav,20,False,True
3514,papa mike parking is tango one zero but it is with the knots facing to the east so if able make one eighty and to park back at parking one zero,audio_files/audio_3514.wav,31,False,True
3515,ings seven papa left turn heading one zero zero,audio_files/audio_3515.wav,9,False,True
3516,ruzyne tower lufthansa,audio_files/audio_3516.wav,3,False,True
3517,descend five thousand feet qnh one zero two one swedestar zero five one,audio_files/audio_3517.wav,13,False,True
3518,praha radar dob,audio_files/audio_3518.wav,3,False,True
3520,hello bravo whiskey zulu papa tower hello into control zone route echo clearance limit echo two,audio_files/audio_3520.wav,16,False,True
3521,ur seven five good bye,audio_files/audio_3521.wav,5,False,True
3522,zero two three aero,audio_files/audio_3522.wav,4,False,True
3523,o kilo golf swiss four eight seven november,audio_files/audio_3523.wav,8,False,True
3524,beair one four one praha radar radar conatact climb flight level one two zero,audio_files/audio_3524.wav,14,False,True
3525,three three decimal three six zero euro trans,audio_files/audio_3525.wav,8,False,True
3526,sky travel six one eight stand one five information november one zero one eight request starting and destination hurgha,audio_files/audio_3526.wav,19,True,False
3527,hamburg airways two zero three one radar contact descend flight level two nine zero,audio_files/audio_3527.wav,14,False,True
3528,jobair zero seven one runway one three cleared for takeoff wind three six zero degrees three knots,audio_files/audio_3528.wav,17,False,True
3529,direct padka seven five six one,audio_files/audio_3529.wav,6,False,True
3530,one two seven one two five bye bye air berlin five four three,audio_files/audio_3530.wav,13,False,True
3531,one two zero two seven five eight five zero zero bye bye correct,audio_files/audio_3531.wav,13,False,True
3532,blished the,audio_files/audio_3532.wav,2,False,True
3533,somis speed bird two zero uniform,audio_files/audio_3533.wav,6,False,True
3534,emirates nine nine eight seven hello radar contact proceed to varik,audio_files/audio_3534.wav,11,False,True
3535,continue approach continue approach easy eight zero nine b csa six one nine papa lima contact ground one two one decimal nine,audio_files/audio_3535.wav,22,False,True
3536,climb flight level one four zero csa nine seven four,audio_files/audio_3536.wav,10,False,True
3537,further descend,audio_files/audio_3537.wav,2,False,True
3538,roger that speed bird four alfa charlie,audio_files/audio_3538.wav,7,False,True
3539,singapore two five proceed direct dibet,audio_files/audio_3539.wav,6,False,True
3540,flight level three four zero finn air seven six eight juliett any direct route,audio_files/audio_3540.wav,14,False,True
3541,ok we are looking for the helicopter three five two five,audio_files/audio_3541.wav,11,False,True
3542,climb level one six zero bee line six one golf,audio_files/audio_3542.wav,10,False,True
3543,klm one eight four zero contact praha one three three three nine zero,audio_files/audio_3543.wav,13,False,True
3544,november alfa sierra wind two five zero degrees nine knots runway two five cleared for takeoff report one three thousand feet climbing,audio_files/audio_3544.wav,22,False,True
3545,praha radar good evening air berlin two eight nine kilo passinf flight level two six zero climbing flight level two eight zero inbound lanux,audio_files/audio_3545.wav,24,False,True
3546,radar good morning viking three zero five level three three zero inbound pikot,audio_files/audio_3546.wav,13,False,True
3547,kuwaiti eight nine sierra praha good morning radar contact,audio_files/audio_3547.wav,9,False,True
3548,right heading three one zero c,audio_files/audio_3548.wav,6,False,True
3549,air berlin nine two six mike one two seven one two five,audio_files/audio_3549.wav,12,False,True
3551,air baltic triple two contact praha one three three decimal three nine zero bye bye,audio_files/audio_3551.wav,15,False,True
3552,otherwise so read back is correct and rep,audio_files/audio_3552.wav,8,False,True
3553,german wings seven papa runway three one cleared to land wind zero eight zero degrees two knots,audio_files/audio_3553.wav,17,False,True
3554,level eight zero aerosvit two zero nine,audio_files/audio_3554.wav,7,False,True
3555,sky travel six eight two radar contact,audio_files/audio_3555.wav,7,False,True
3556,runway three one cleared c,audio_files/audio_3556.wav,5,False,True
3557,approach csa seven eight eight two thousand eight hundred feet altitude,audio_files/audio_3557.wav,11,False,True
3558,csa company boeing seven three seven push back approved,audio_files/audio_3558.wav,9,False,True
3559,sky travel nine five juliett present heading vectoring for ils runway one three an,audio_files/audio_3559.wav,14,False,True
3560,good morning lufthansa eight papa lima flight level three hundred climbing flight level three one zero,audio_files/audio_3560.wav,16,False,True
3561,good day qantas nine ninety four,audio_files/audio_3561.wav,6,False,True
3562,good day speed bird four alfa charlie praha radar contact descend flight level one three zero information oscar standard speed,audio_files/audio_3562.wav,20,False,True
3563,one two zero two seven five britair nine zero four charlie,audio_files/audio_3563.wav,11,False,True
3564,to four thousa,audio_files/audio_3564.wav,3,False,True
3565,departure good day lufthan,audio_files/audio_3565.wav,4,False,True
3566,two three,audio_files/audio_3566.wav,2,False,True
3567,three zero,audio_files/audio_3567.wav,2,False,True
3568,lufthansa seven five two contact praha one three three decimal three nine zero good bye,audio_files/audio_3568.wav,15,False,True
3569,heading one eight zero,audio_files/audio_3569.wav,4,False,True
3570,clear to land runway three one lufthansa two hotel tango,audio_files/audio_3570.wav,10,False,True
